,filename,width,height,class,xmin,ymin,xmax,ymax
2850,873 resized.jpg,765,990,tabel,554,257,698,756
2851,874 resized.jpg,765,990,tabel,550,204,694,413
2852,874 resized.jpg,765,990,page_no,627,927,672,966
2853,875 resized.jpg,765,990,page_no,632,910,669,944
2854,875 resized.jpg,765,990,tabel,563,187,698,512
2855,876 resized.jpg,765,990,tabel,562,190,701,516
2856,876 resized.jpg,765,990,page_no,624,916,657,968
2857,877 resized.jpg,765,990,page_no,633,907,663,983
2858,877 resized.jpg,765,990,tabel,553,263,695,762
2859,878 resized.jpg,765,990,tabel,553,265,697,757
2860,878 resized.jpg,765,990,page_no,630,927,663,963
2861,879 resized.jpg,765,990,page_no,633,910,663,936
2862,879 resized.jpg,765,990,tabel,557,200,697,733
2863,87_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,560,201,698,790
2864,87_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,629,912,675,955
2865,87_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,558,201,700,793
2866,87_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,628,910,663,943
2867,87_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,632,910,671,944
2868,87_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,560,192,698,476
2869,87_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,560,193,695,478
2870,87_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,626,910,668,955
2871,87_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,626,930,668,966
2872,87_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,557,200,695,601
2873,88 resized.jpg,765,990,page_no,632,915,657,940
2874,88 resized.jpg,765,990,tabel,560,184,695,452
2875,880 resized.jpg,765,990,tabel,565,225,700,663
2876,880 resized.jpg,765,990,page_no,633,912,669,957
2877,881 resized.jpg,765,990,page_no,636,912,663,945
2878,881 resized.jpg,765,990,tabel,554,198,695,736
2879,882 resized.jpg,765,990,tabel,557,224,698,566
2880,882 resized.jpg,765,990,page_no,632,910,662,942
2881,883 resized.jpg,765,990,tabel,553,263,698,757
2882,883 resized.jpg,765,990,page_no,629,927,665,968
2883,884 resized.jpg,765,990,page_no,630,912,663,950
2884,884 resized.jpg,765,990,tabel,563,225,692,665
2885,885 resized.jpg,765,990,tabel,562,228,698,666
2886,885 resized.jpg,765,990,page_no,624,916,659,965
2887,886 resized.jpg,765,990,tabel,551,224,700,566
2888,886 resized.jpg,765,990,page_no,632,909,665,939
2889,887 resized.jpg,765,990,tabel,550,224,700,572
2890,887 resized.jpg,765,990,page_no,627,928,665,974
2891,888 resized.jpg,765,990,page_no,633,906,659,950
2892,888 resized.jpg,765,990,tabel,557,203,700,697
2893,889 resized.jpg,765,990,tabel,563,187,694,700
2894,889 resized.jpg,765,990,page_no,636,910,665,947
2895,88_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,558,201,694,818
2896,88_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,631,907,663,940
2897,88_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,632,909,669,947
2898,88_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,558,203,695,818
2899,88_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,563,227,697,629
2900,88_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,632,906,668,946
2901,88_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,561,229,698,630
2902,88_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,631,907,666,949
2903,88_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,557,204,697,732
2904,88_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,634,930,671,966
2905,89 resized.jpg,765,990,tabel,555,201,700,847
2906,89 resized.jpg,765,990,page_no,634,913,665,941
2907,890 resized.jpg,765,990,page_no,632,909,666,945
2908,890 resized.jpg,765,990,tabel,557,201,697,698
2909,891 resized.jpg,765,990,tabel,554,225,697,757
2910,891 resized.jpg,765,990,page_no,635,912,663,960
2911,892 resized.jpg,765,990,page_no,626,927,668,965
2912,892 resized.jpg,765,990,tabel,553,225,700,563
2913,893 resized.jpg,765,990,tabel,562,189,697,697
2914,893 resized.jpg,765,990,page_no,633,915,662,947
2915,894 resized.jpg,765,990,page_no,624,913,662,953
2916,894 resized.jpg,765,990,tabel,562,187,695,709
2917,895 resized.jpg,765,990,tabel,556,244,697,790
2918,895 resized.jpg,765,990,page_no,633,909,668,948
2919,896 resized.jpg,765,990,page_no,622,927,660,975
2920,896 resized.jpg,765,990,tabel,556,242,694,794
2921,897 resized.jpg,765,990,tabel,556,203,697,394
2922,897 resized.jpg,765,990,page_no,633,916,665,947
2923,898 resized.jpg,765,990,page_no,633,912,671,944
2924,898 resized.jpg,765,990,tabel,563,224,700,663
2925,899 resized.jpg,765,990,tabel,557,203,697,394
2926,899 resized.jpg,765,990,page_no,635,913,659,942
2927,89_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,628,907,669,950
2928,89_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,563,193,695,516
2929,89_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,563,193,695,516
2930,89_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,634,910,661,949
2931,89_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,629,926,668,970
2932,89_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,557,204,700,700
2933,9 resized.jpg,765,990,Description,56,472,516,589
2934,90 resized.jpg,765,990,page_no,631,913,663,935
2935,90 resized.jpg,765,990,tabel,551,200,698,746
2936,900 resized.jpg,765,990,page_no,632,912,662,939
2937,900 resized.jpg,765,990,tabel,554,186,695,453
2938,901 resized.jpg,765,990,tabel,551,225,698,757
2939,901 resized.jpg,765,990,page_no,629,933,663,963
2940,902 resized.jpg,765,990,page_no,633,915,662,945
2941,902 resized.jpg,765,990,tabel,562,225,698,665
2942,903 resized.jpg,765,990,tabel,565,227,700,669
2943,903 resized.jpg,765,990,page_no,626,927,665,963
2944,904 resized.jpg,765,990,page_no,633,913,666,937
2945,904 resized.jpg,765,990,tabel,554,206,697,836
2946,905 resized.jpg,765,990,tabel,554,204,697,812
2947,905 resized.jpg,765,990,page_no,627,927,669,974
2948,906 resized.jpg,765,990,page_no,635,912,662,942
2949,906 resized.jpg,765,990,tabel,557,256,698,636
2950,907 resized.jpg,765,990,tabel,565,187,694,815
2951,907 resized.jpg,765,990,page_no,635,909,666,957
2952,908 resized.jpg,765,990,page_no,633,907,666,942
2953,908 resized.jpg,765,990,tabel,562,251,698,636
2954,909 resized.jpg,765,990,tabel,551,242,695,678
2955,909 resized.jpg,765,990,page_no,636,904,662,945
2956,90_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,574,235,700,730
2957,90_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,628,906,663,943
2958,90_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,571,236,697,733
2959,90_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,631,910,666,947
2960,90_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,563,232,694,689
2961,90_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,629,907,668,952
2962,90_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,628,912,665,958
2963,90_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,560,229,700,684
2964,90_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,558,203,698,606
2965,90_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,632,933,666,970
2966,91 resized.jpg,765,990,tabel,552,200,697,750
2967,91 resized.jpg,765,990,page_no,631,936,668,961
2968,910 resized.jpg,765,990,page_no,622,933,666,956
2969,910 resized.jpg,765,990,tabel,550,187,697,453
2970,911 resized.jpg,765,990,tabel,562,189,698,812
2971,911 resized.jpg,765,990,page_no,632,912,663,942
2972,912 resized.jpg,765,990,page_no,624,922,657,948
2973,912 resized.jpg,765,990,tabel,563,190,695,819
2974,913 resized.jpg,765,990,tabel,556,207,698,695
2975,913 resized.jpg,765,990,page_no,635,913,671,953
2976,914 resized.jpg,765,990,page_no,627,925,666,962
2977,914 resized.jpg,765,990,tabel,551,204,697,683
2978,915 resized.jpg,765,990,tabel,562,222,697,601
2979,915 resized.jpg,765,990,page_no,638,912,666,939
2980,916 resized.jpg,765,990,page_no,633,910,662,937
2981,916 resized.jpg,765,990,tabel,565,224,698,721
2982,917 resized.jpg,765,990,tabel,559,221,694,601
2983,917 resized.jpg,765,990,page_no,632,912,662,940
2984,918 resized.jpg,765,990,page_no,635,910,668,939
2985,918 resized.jpg,765,990,tabel,551,203,697,824
2986,919 resized.jpg,765,990,tabel,550,244,697,489
2987,919 resized.jpg,765,990,page_no,626,927,684,990
2988,91_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,626,909,671,953
2989,91_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,571,201,697,586
2990,91_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,571,203,700,581
2991,91_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,626,907,661,938
2992,91_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,561,190,695,455
2993,91_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,631,912,665,944
2994,91_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,632,909,668,947
2995,91_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,560,196,695,461
2996,92 resized.jpg,765,990,tabel,563,183,697,450
2997,92 resized.jpg,765,990,page_no,634,915,663,940
2998,920 resized.jpg,765,990,page_no,636,912,674,953
2999,920 resized.jpg,765,990,tabel,562,221,700,716
3000,921 resized.jpg,765,990,tabel,565,231,695,731
3001,921 resized.jpg,765,990,page_no,624,927,656,954
3002,922 resized.jpg,765,990,page_no,630,909,666,940
3003,922 resized.jpg,765,990,tabel,554,204,697,603
3004,923 resized.jpg,765,990,tabel,557,207,695,609
3005,923 resized.jpg,765,990,page_no,624,924,665,962
3006,924 resized.jpg,765,990,page_no,635,910,663,944
3007,924 resized.jpg,765,990,tabel,557,237,700,863
3008,925 resized.jpg,765,990,tabel,562,284,700,815
3009,925 resized.jpg,765,990,page_no,632,910,660,939
3010,926 resized.jpg,765,990,tabel,556,237,698,866
3011,926 resized.jpg,765,990,page_no,633,901,680,963
3012,927 resized.jpg,765,990,page_no,633,916,665,942
3013,927 resized.jpg,765,990,tabel,553,200,695,771
3014,928 resized.jpg,765,990,tabel,550,200,691,836
3015,928 resized.jpg,765,990,page_no,629,924,668,959
3016,929 resized.jpg,765,990,page_no,635,903,674,956
3017,929 resized.jpg,765,990,tabel,563,284,695,818
3018,92_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,571,203,697,658
3019,92_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,634,912,663,940
3020,92_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,571,200,695,655
3021,92_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,626,909,666,950
3022,92_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,560,232,701,672
3023,92_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,632,907,666,949
3024,92_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,634,907,666,947
3025,92_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,563,227,697,667
3026,92_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,560,255,694,635
3027,92_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,634,932,668,967
3028,93 resized.jpg,765,990,tabel,560,187,698,455
3029,93 resized.jpg,765,990,page_no,632,926,657,949
3030,930 resized.jpg,765,990,tabel,565,289,698,822
3031,930 resized.jpg,765,990,page_no,624,922,656,950
3032,931 resized.jpg,765,990,page_no,632,907,663,939
3033,931 resized.jpg,765,990,tabel,553,224,695,662
3034,932 resized.jpg,765,990,tabel,550,227,698,465
3035,932 resized.jpg,765,990,page_no,627,928,662,968
3036,933 resized.jpg,765,990,page_no,633,904,662,945
3037,933 resized.jpg,765,990,tabel,557,203,698,701
3038,934 resized.jpg,765,990,tabel,563,207,697,777
3039,934 resized.jpg,765,990,page_no,632,910,666,951
3040,935 resized.jpg,765,990,page_no,635,913,666,944
3041,935 resized.jpg,765,990,tabel,556,197,698,701
3042,936 resized.jpg,765,990,tabel,553,201,697,827
3043,936 resized.jpg,765,990,page_no,635,913,666,939
3044,937 resized.jpg,765,990,page_no,630,927,659,978
3045,937 resized.jpg,765,990,tabel,553,201,697,539
3046,938 resized.jpg,765,990,tabel,560,204,700,778
3047,938 resized.jpg,765,990,page_no,632,909,660,939
3048,939 resized.jpg,765,990,page_no,624,924,660,951
3049,939 resized.jpg,765,990,tabel,562,210,695,781
3050,93_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,629,909,668,943
3051,93_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,572,201,701,638
3052,93_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,569,203,700,641
3053,93_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,632,909,671,944
3054,93_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,634,909,658,936
3055,93_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,565,193,700,821
3056,93_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,560,189,701,820
3057,93_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,631,907,671,952
3058,93_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,631,930,666,969
3059,93_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,561,221,698,600
3060,94 resized.jpg,765,990,tabel,551,198,701,543
3061,94 resized.jpg,765,990,page_no,634,915,669,941
3062,940 resized.jpg,765,990,tabel,551,198,694,862
3063,940 resized.jpg,765,990,page_no,633,904,666,954
3064,941 resized.jpg,765,990,page_no,630,930,662,972
3065,941 resized.jpg,765,990,tabel,551,197,697,847
3066,942 resized.jpg,765,990,tabel,557,197,697,683
3067,942 resized.jpg,765,990,page_no,632,913,662,942
3068,943 resized.jpg,765,990,page_no,629,910,666,944
3069,943 resized.jpg,765,990,tabel,563,207,694,703
3070,944 resized.jpg,765,990,tabel,556,198,697,675
3071,944 resized.jpg,765,990,page_no,629,915,660,942
3072,945 resized.jpg,765,990,page_no,633,910,668,942
3073,945 resized.jpg,765,990,tabel,553,201,695,851
3074,946 resized.jpg,765,990,tabel,550,203,697,831
3075,946 resized.jpg,765,990,page_no,632,927,662,956
3076,947 resized.jpg,765,990,page_no,635,910,668,939
3077,947 resized.jpg,765,990,tabel,565,207,697,701
3078,948 resized.jpg,765,990,tabel,563,212,698,704
3079,948 resized.jpg,765,990,page_no,624,925,651,954
3080,949 resized.jpg,765,990,page_no,629,915,676,954
3081,949 resized.jpg,765,990,tabel,551,197,695,845
3082,94_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,571,203,701,847
3083,94_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,634,901,669,953
3084,94_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,572,201,697,847
3085,94_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,635,907,674,953
3086,94_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,629,910,669,949
3087,94_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,563,230,700,726
3088,94_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,563,232,701,726
3089,94_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,629,907,665,943
3090,94_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,555,236,698,612
3091,94_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,632,927,671,969
3092,94_ADP Workforce Now.pdf resized.jpg,765,990,tabel,591,269,721,856
3093,94_ADP Workforce Now.pdf resized.jpg,765,990,page_no,629,906,665,947
3094,95 resized.jpg,765,990,tabel,551,198,698,843
3095,95 resized.jpg,765,990,page_no,631,933,666,964
3096,950 resized.jpg,765,990,tabel,551,201,697,540
3097,950 resized.jpg,765,990,page_no,630,934,671,957
3098,951 resized.jpg,765,990,page_no,630,910,662,937
3099,951 resized.jpg,765,990,tabel,557,203,698,489
3100,952 resized.jpg,765,990,tabel,565,257,695,850
3101,952 resized.jpg,765,990,page_no,633,913,668,940
3102,953 resized.jpg,765,990,page_no,632,912,666,936
3103,953 resized.jpg,765,990,tabel,556,200,703,486
3104,954 resized.jpg,765,990,tabel,553,200,701,544
3105,954 resized.jpg,765,990,page_no,630,916,674,944
3106,955 resized.jpg,765,990,page_no,630,937,672,962
3107,955 resized.jpg,765,990,tabel,553,201,698,831
3108,956 resized.jpg,765,990,tabel,560,262,694,856
3109,956 resized.jpg,765,990,page_no,632,912,669,942
3110,957 resized.jpg,765,990,page_no,629,924,665,948
3111,957 resized.jpg,765,990,tabel,562,269,694,862
3112,958 resized.jpg,765,990,tabel,551,200,698,692
3113,958 resized.jpg,765,990,page_no,633,913,671,939
3114,959 resized.jpg,765,990,page_no,627,931,672,960
3115,959 resized.jpg,765,990,tabel,553,200,700,695
3116,95_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,631,909,666,946
3117,95_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,572,200,695,772
3118,95_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,574,198,700,770
3119,95_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,626,906,660,946
3120,95_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,563,289,698,730
3121,95_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,632,912,663,944
3122,95_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,563,289,701,726
3123,95_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,632,912,665,949
3124,95_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,557,203,700,772
3125,95_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,628,927,666,973
3126,95_ADP Workforce Now.pdf resized.jpg,765,990,tabel,589,186,723,580
3127,95_ADP Workforce Now.pdf resized.jpg,765,990,page_no,632,909,666,941
3128,96 resized.jpg,765,990,tabel,557,203,700,756
3129,96 resized.jpg,765,990,page_no,632,915,665,938
3130,96_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,page_no,631,909,671,944
3131,96_ADP AutoPay Payroll Services 9 30 2021 SOC 1.pdf resized.jpg,765,990,tabel,572,204,701,787
3132,96_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,tabel,572,203,697,793
3133,96_ADP AutoPay Payroll Services.pdf resized.jpg,765,990,page_no,631,910,665,947
3134,96_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,tabel,561,209,700,784
3135,96_ADP Payroll Tax Services 09 30 2021 SOC1.pdf resized.jpg,765,990,page_no,626,910,671,950
3136,96_ADP Payroll Tax Services.pdf resized.jpg,765,990,tabel,565,212,695,778
3137,96_ADP Payroll Tax Services.pdf resized.jpg,765,990,page_no,631,901,668,947
3138,96_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,page_no,631,933,663,969
3139,96_ADP SOC 1 Report - Auto Payroll Service System.pdf resized.jpg,765,990,tabel,555,200,697,715
3140,96_ADP Workforce Now.pdf resized.jpg,765,990,tabel,594,186,720,835
3141,96_ADP Workforce Now.pdf resized.jpg,765,990,page_no,631,910,668,950
3142,97 resized.jpg,765,990,page_no,631,916,658,935
